usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6,pelicula7,pelicula8,pelicula9,pelicula10
User73977,3,2,5,1,3,3,8,8,7,5
User73978,8,7,7,6,8,2,10,10,10,6
User73979,10,7,3,1,9,3,8,2,9,3
User73980,7,3,3,5,6,8,3,6,6,10
User73981,7,1,8,10,10,9,3,4,9,3
User73982,7,2,1,8,2,10,8,6,5,7
User73983,10,6,2,3,7,5,7,3,8,3
User73984,10,8,8,10,4,10,4,8,3,2
User73985,2,2,7,5,9,10,3,8,1,8
User73986,5,1,8,1,7,3,6,9,4,5
User73987,3,5,5,3,9,10,4,9,3,9
User73988,7,4,7,6,3,5,8,3,6,6
User73989,2,2,6,7,4,9,3,2,6,8
User73990,1,5,6,9,4,10,1,3,6,4
User73991,10,1,7,8,6,4,7,4,7,9
User73992,2,9,9,5,1,8,6,6,10,4
User73993,3,7,9,10,7,5,2,5,10,1
User73994,9,4,1,10,10,7,2,10,10,7
User73995,5,7,6,2,1,4,6,1,8,2
User73996,10,4,9,3,6,9,9,9,8,5
User73997,5,7,10,5,9,3,2,3,3,3
User73998,3,9,10,4,7,9,10,5,10,5
User73999,9,5,3,10,6,8,2,3,6,7
User74000,9,5,2,4,6,3,5,6,5,1
User74001,9,8,1,7,9,3,5,9,9,8
User74002,5,4,6,7,4,2,7,5,7,9
User74003,1,2,1,5,7,2,5,5,3,1
User74004,10,2,7,7,3,9,10,5,6,8
User74005,2,3,4,6,5,6,10,4,6,1
User74006,2,6,5,7,6,4,10,7,9,9
User74007,10,5,2,9,6,6,4,6,2,8
User74008,9,4,7,10,7,5,3,1,9,3
User74009,5,6,10,6,3,9,9,1,2,6
User74010,7,3,4,10,7,1,3,1,9,10
User74011,8,6,2,2,4,5,10,8,4,9
User74012,1,3,9,6,6,3,3,6,8,8
User74013,9,9,4,10,3,10,5,2,6,9
User74014,5,2,2,4,4,1,3,1,6,4
User74015,1,4,10,6,2,5,10,8,4,10
User74016,10,2,10,9,4,9,8,3,1,9
User74017,4,2,5,1,3,10,3,7,9,2
User74018,9,3,5,6,3,5,4,9,2,5
User74019,1,5,8,6,10,9,7,7,9,10
User74020,3,1,6,3,1,2,8,1,7,1
User74021,3,3,8,10,4,2,7,6,10,1
User74022,3,6,8,6,7,3,9,10,2,5
User74023,2,1,5,1,9,4,10,6,5,8
User74024,7,6,3,6,8,10,10,7,7,2
User74025,1,6,8,5,1,3,3,5,4,4
User74026,7,3,10,9,2,2,1,6,4,5
User74027,5,8,7,3,5,9,10,2,2,9
User74028,10,8,10,8,6,1,1,4,10,8
User74029,9,5,9,7,9,3,9,2,8,2
User74030,1,7,7,8,9,4,2,1,6,1
User74031,2,3,6,9,1,6,4,6,10,8
User74032,10,5,8,6,6,10,10,6,2,4
User74033,7,2,2,4,8,5,4,7,6,5
User74034,10,5,10,2,7,1,4,5,4,8
User74035,6,6,1,10,1,7,2,10,1,9
User74036,4,9,10,3,9,1,5,7,3,3
User74037,8,8,1,10,5,8,10,6,5,9
User74038,2,5,3,1,1,5,10,1,9,10
User74039,1,10,10,1,5,10,5,8,2,9
User74040,9,10,6,8,8,8,9,1,2,8
User74041,8,1,7,3,2,9,5,8,2,9
User74042,7,1,2,10,7,6,6,3,4,1
User74043,4,10,3,9,5,2,6,2,4,2
User74044,5,7,2,1,4,4,1,6,10,6
User74045,3,4,3,5,1,7,4,5,2,10
User74046,7,7,7,2,2,5,3,5,9,2
User74047,1,2,2,4,9,2,6,1,2,9
User74048,1,7,7,7,2,3,8,9,10,3
User74049,2,2,4,1,1,6,10,8,9,8
User74050,6,1,6,7,4,7,4,1,5,4
User74051,2,10,4,7,5,9,5,2,9,5
User74052,2,6,4,7,6,9,7,1,3,10
User74053,8,1,2,5,10,5,7,10,6,1
User74054,4,2,1,10,3,3,6,5,2,1
User74055,8,10,5,4,1,5,5,10,10,9
User74056,8,10,10,10,2,2,6,1,6,5
User74057,8,8,10,2,5,7,1,1,5,6
User74058,5,2,2,8,6,8,9,1,9,4
User74059,3,10,2,10,3,1,7,9,8,7
User74060,8,10,5,4,6,7,3,10,5,3
User74061,10,1,4,9,8,5,3,10,3,7
User74062,4,1,8,7,10,5,1,5,8,4
User74063,8,2,1,5,2,3,10,7,8,5
User74064,7,10,2,1,8,6,4,1,3,9
User74065,2,1,2,10,10,8,2,6,1,6
User74066,3,8,2,3,4,1,3,2,9,8
User74067,8,2,3,4,4,6,2,6,1,5
User74068,8,6,10,1,3,2,9,6,2,4
User74069,5,3,8,3,4,3,10,3,9,2
User74070,9,5,8,7,8,4,10,2,1,10
User74071,2,1,8,10,7,8,3,7,6,10
User74072,10,5,7,3,10,3,6,4,9,5
User74073,8,9,5,2,2,9,10,7,3,7
User74074,10,1,7,2,3,7,8,5,8,8
User74075,6,7,10,1,7,7,6,9,9,7
User74076,8,2,1,5,2,3,1,9,8,6
User74077,8,8,4,8,5,4,3,7,1,3
User74078,4,10,5,4,4,10,6,9,7,8
User74079,5,9,2,1,4,1,2,10,10,4
User74080,10,6,9,9,8,6,1,3,10,6
User74081,3,5,2,2,4,10,10,1,1,4
User74082,3,4,8,3,8,10,5,3,2,6
User74083,3,10,8,7,2,9,1,8,5,9
User74084,6,5,10,4,5,9,8,1,3,2
User74085,1,5,7,5,2,5,8,6,8,5
User74086,9,9,10,8,1,1,1,5,3,7
User74087,7,6,6,6,3,6,3,10,3,4
User74088,9,1,8,7,5,6,6,7,8,10
User74089,8,3,3,5,2,5,3,5,2,2
User74090,9,1,10,8,8,3,7,3,6,3
User74091,1,4,1,5,7,6,1,2,8,5
User74092,3,1,1,2,5,2,3,8,4,5
User74093,5,4,4,5,3,1,7,2,9,8
User74094,7,7,2,2,2,3,6,5,6,9
User74095,3,7,5,1,10,4,9,6,1,7
User74096,2,6,3,3,8,6,1,6,7,4
User74097,9,5,3,8,6,4,9,3,5,5
User74098,6,5,7,2,1,9,9,5,2,8
User74099,4,1,5,10,4,6,6,8,3,9
User74100,3,9,2,9,7,9,7,7,9,6
User74101,3,8,4,2,7,2,10,6,2,10
User74102,10,8,1,6,1,6,6,9,10,6
User74103,5,2,8,9,4,2,4,10,4,10
User74104,4,10,2,5,2,4,10,10,2,2
User74105,8,3,4,3,10,9,10,10,10,2
User74106,8,4,10,2,5,9,5,5,3,5
User74107,4,6,6,9,4,9,9,3,3,3
User74108,1,6,2,10,4,4,3,8,5,9
User74109,6,6,5,5,10,4,10,3,9,10
User74110,2,3,7,9,3,3,5,7,3,4
User74111,9,10,3,6,7,3,5,9,2,8
User74112,7,4,1,10,1,6,3,4,10,7
User74113,5,10,8,6,10,5,6,9,10,2
User74114,8,10,10,3,4,2,10,3,1,10
User74115,1,4,10,7,4,4,6,9,7,6
User74116,7,5,8,5,8,7,4,2,1,1
User74117,9,10,1,4,1,8,3,9,10,2
User74118,2,2,5,3,6,4,10,8,7,8
User74119,7,7,3,5,6,6,10,10,8,6
User74120,6,2,9,8,8,10,1,2,9,2
User74121,1,10,8,9,10,9,5,3,2,8
User74122,1,6,2,8,8,4,6,4,5,10
User74123,3,5,8,1,4,7,9,10,4,1
User74124,4,6,9,6,8,4,6,4,7,3
User74125,8,3,9,7,1,3,10,9,9,6
User74126,4,7,2,9,10,7,9,6,5,2
User74127,9,1,4,6,3,7,4,10,7,10
User74128,1,5,7,6,8,5,3,3,3,2
User74129,3,6,10,5,3,2,3,5,4,3
User74130,9,9,2,4,6,4,6,10,2,6
User74131,4,3,3,6,2,8,10,5,7,7
User74132,8,8,5,4,6,2,4,1,7,8
User74133,3,6,3,8,9,1,4,9,7,1
User74134,2,2,7,7,3,10,10,5,4,8
User74135,1,1,2,7,7,9,9,8,3,1
User74136,10,4,7,2,1,5,9,8,5,2
User74137,1,6,10,2,8,4,10,7,2,5
User74138,4,2,1,8,6,1,9,8,4,4
User74139,2,10,1,2,8,5,3,10,6,8
User74140,6,8,4,9,7,1,10,7,1,2
User74141,6,8,9,1,7,2,8,8,3,2
User74142,6,1,2,2,5,3,9,9,4,5
User74143,8,6,4,5,6,9,2,2,3,8
User74144,9,8,6,10,1,2,6,4,3,7
User74145,1,5,4,2,1,9,9,9,5,3
User74146,3,2,5,4,7,5,9,10,5,3
User74147,9,10,2,4,8,10,10,3,7,2
User74148,5,9,6,1,8,3,1,5,5,5
User74149,4,1,8,7,5,2,10,3,3,4
User74150,7,9,1,8,5,5,6,4,5,8
User74151,2,3,8,4,4,4,10,3,7,5
User74152,5,5,10,5,5,1,10,6,3,7
User74153,3,9,10,5,2,1,3,1,1,2
User74154,10,10,8,8,2,9,8,7,6,5
User74155,8,2,8,4,7,1,2,10,3,3
User74156,7,2,6,3,2,10,2,1,8,1
User74157,1,1,4,7,3,6,8,3,8,10
User74158,1,7,8,9,6,7,6,10,6,1
User74159,9,2,8,6,8,7,6,8,7,8
User74160,10,8,5,5,9,5,6,9,8,5
User74161,6,4,9,3,6,10,7,1,9,8
User74162,4,3,7,7,3,3,7,10,4,3
User74163,10,9,10,10,2,3,9,10,9,3
User74164,2,2,8,3,9,5,7,5,3,8
User74165,7,10,10,6,5,6,10,1,6,3
User74166,7,2,6,4,3,5,10,5,3,4
User74167,4,7,7,8,10,1,9,9,9,10
User74168,4,9,5,9,2,1,6,7,2,2
User74169,9,5,10,2,4,3,7,6,10,8
User74170,2,3,4,5,1,10,7,6,9,9
User74171,5,6,2,3,9,7,2,3,10,8
User74172,9,6,10,8,7,1,2,1,4,9
User74173,5,8,6,8,6,10,2,1,2,8
User74174,1,3,4,3,4,2,4,9,9,3
User74175,9,6,4,6,6,7,4,6,5,2
User74176,1,5,6,10,8,10,7,5,9,3
User74177,7,10,10,2,5,7,6,7,3,10
User74178,9,7,9,1,9,9,9,10,8,8
User74179,6,10,4,4,7,4,8,3,3,9
User74180,1,3,6,7,4,10,9,4,9,9
User74181,5,6,9,8,1,10,1,4,3,3
User74182,9,4,8,9,2,7,7,1,1,9
User74183,10,9,9,9,2,2,10,7,7,3
User74184,7,9,1,3,6,2,1,6,5,7
User74185,6,8,5,3,3,3,9,3,3,10
User74186,5,4,2,8,1,4,5,7,2,1
User74187,2,2,2,7,10,8,9,4,9,8
User74188,6,9,7,4,7,5,3,9,1,7
User74189,2,5,7,3,1,2,9,7,3,9
User74190,10,5,6,7,1,1,4,5,1,6
User74191,2,10,8,10,4,9,9,6,1,3
User74192,5,5,4,3,1,7,6,5,9,2
User74193,8,3,4,7,4,1,3,8,2,3
User74194,1,3,5,6,10,9,1,4,10,10
User74195,9,1,1,8,1,10,2,8,8,2
User74196,1,6,3,2,2,10,9,10,5,6
User74197,8,10,9,2,1,2,1,8,2,5
User74198,2,1,9,4,8,6,9,1,2,5
User74199,3,6,8,4,3,7,2,2,9,5
User74200,3,2,9,2,6,2,2,6,5,10
User74201,7,7,5,9,9,7,1,1,5,9
User74202,4,3,5,2,2,8,4,5,6,2
User74203,8,9,2,10,4,8,10,2,6,9
User74204,10,6,9,8,9,4,8,4,7,1
User74205,4,2,2,4,9,3,7,5,6,1
User74206,4,2,4,7,1,1,7,6,9,8
User74207,5,5,6,3,4,1,4,3,3,1
User74208,3,10,10,7,9,5,4,7,10,10
User74209,6,4,8,9,6,3,3,5,2,10
User74210,6,3,1,10,7,1,4,5,9,7
User74211,6,6,7,4,4,6,5,8,8,4
User74212,3,8,10,4,6,5,2,8,2,5
User74213,9,10,10,10,1,10,6,8,10,1
User74214,8,9,9,10,3,4,9,6,9,9
User74215,8,4,9,1,7,5,3,8,5,5
User74216,9,10,4,9,9,6,1,6,2,3
User74217,1,4,8,6,7,9,4,2,7,2
User74218,8,4,8,6,9,8,3,6,2,9
User74219,3,7,3,8,10,4,2,6,4,5
User74220,3,2,10,5,8,5,5,4,5,8
User74221,4,2,3,7,7,4,5,8,5,1
User74222,4,5,4,10,10,3,10,10,6,8
User74223,3,9,4,1,3,7,3,9,6,2
User74224,3,3,9,8,8,5,1,3,1,2
User74225,9,7,7,8,10,7,5,7,5,10
User74226,5,9,4,4,3,3,4,5,4,10
User74227,6,10,10,3,10,4,9,6,1,10
User74228,10,7,5,7,9,4,7,1,5,2
User74229,8,6,7,4,5,10,6,1,6,9
User74230,2,2,7,6,8,1,6,6,1,10
User74231,9,4,9,5,6,4,6,1,1,9
User74232,6,3,2,9,5,6,8,9,9,8
User74233,2,10,5,8,3,9,5,2,3,9
User74234,5,5,3,7,9,10,9,4,5,7
User74235,5,4,2,10,10,2,1,9,4,8
User74236,4,5,1,6,9,1,4,6,1,5
User74237,9,6,9,2,10,1,9,6,1,1
User74238,10,9,3,5,4,2,3,4,5,7
User74239,7,9,10,5,10,4,8,10,4,3
User74240,3,4,1,4,9,1,2,10,6,1
User74241,3,6,9,9,10,1,6,1,6,2
User74242,1,7,4,5,10,2,8,2,5,6
User74243,10,6,8,6,2,5,1,2,9,8
User74244,6,5,4,2,3,10,5,4,8,7
User74245,1,5,4,8,5,7,8,6,10,8
User74246,1,2,9,9,6,3,5,2,2,6
User74247,2,10,8,9,10,6,5,7,4,10
User74248,10,9,2,9,9,6,6,5,2,8
User74249,7,10,6,9,2,5,8,8,7,9
User74250,1,10,3,3,2,1,9,3,7,6
User74251,2,3,2,10,8,5,3,4,7,10
User74252,5,4,6,6,2,5,2,5,7,6
User74253,9,1,8,10,8,5,9,1,2,3
User74254,1,8,7,4,8,2,6,1,7,4
User74255,10,9,7,7,1,1,3,5,4,1
User74256,4,5,8,4,9,5,2,2,1,5
User74257,9,8,8,3,8,5,10,2,10,7
User74258,7,4,3,6,1,2,9,10,8,6
User74259,4,3,6,6,10,3,9,1,3,6
User74260,10,3,5,9,8,5,4,5,3,1
User74261,9,2,10,4,2,4,9,3,4,1
User74262,4,7,8,9,10,6,6,7,6,3
User74263,9,6,7,2,9,6,9,9,3,10
User74264,5,1,5,7,3,4,4,9,1,4
User74265,1,2,1,7,2,10,9,5,1,2
User74266,2,6,10,5,4,9,6,8,6,5
User74267,5,4,8,8,6,4,3,9,3,7
User74268,8,9,5,4,5,1,6,7,2,2
User74269,10,2,6,1,8,2,5,5,10,7
User74270,7,6,8,6,4,1,1,1,1,2
User74271,5,6,8,7,6,8,3,3,3,10
User74272,1,8,5,5,10,10,4,2,6,5
User74273,8,8,10,2,3,1,5,2,4,7
User74274,6,6,9,10,5,6,8,9,3,2
User74275,2,1,6,5,1,4,2,5,3,1
User74276,5,2,4,1,2,4,6,9,4,8
User74277,5,5,5,2,2,9,6,9,9,2
User74278,5,8,7,1,6,6,1,3,8,9
User74279,9,9,1,4,3,6,2,1,7,9
User74280,7,9,2,4,10,4,1,5,8,9
User74281,1,4,9,3,7,10,4,7,9,10
User74282,4,9,4,8,1,4,1,3,6,10
User74283,10,1,1,3,1,1,5,3,4,8
User74284,7,7,10,5,2,4,7,6,10,6
User74285,9,4,9,4,1,3,9,3,3,7
User74286,2,1,7,9,3,6,7,10,6,5
User74287,10,8,10,10,9,3,3,6,8,2
User74288,6,8,1,2,7,10,7,1,3,1
User74289,3,9,8,6,8,1,7,7,10,1
User74290,8,4,7,8,8,5,4,3,7,3
User74291,10,1,2,8,1,10,3,6,8,8
User74292,2,6,9,6,8,2,7,2,4,8
User74293,4,6,4,6,9,10,5,7,7,8
User74294,6,3,10,1,8,6,9,2,10,7
User74295,10,1,3,5,5,9,3,9,9,4
User74296,1,1,5,3,4,2,4,10,3,5
User74297,7,2,7,3,7,9,6,6,6,2
User74298,10,2,6,1,9,7,7,6,2,10
User74299,1,6,10,1,2,2,7,3,9,1
User74300,1,3,9,8,1,4,9,1,3,9
User74301,7,6,9,2,1,4,9,10,1,9
User74302,2,4,7,7,2,8,2,10,9,5
User74303,4,5,6,9,10,7,5,1,1,6
User74304,5,2,3,10,4,1,1,9,4,3
User74305,1,8,6,2,7,9,3,1,9,7
User74306,8,7,8,5,1,10,4,6,2,4
User74307,6,1,2,6,1,6,10,6,7,10
User74308,9,8,10,5,2,10,1,1,4,4
User74309,10,1,2,8,8,1,1,5,6,5
User74310,5,8,1,10,9,6,4,1,2,5
User74311,10,5,6,5,4,6,6,3,4,2
User74312,1,7,9,1,5,1,1,6,7,6
User74313,10,10,2,2,6,6,2,2,3,10
User74314,8,5,7,3,5,2,1,1,10,9
User74315,10,10,5,10,8,10,6,4,7,7
User74316,5,6,8,6,9,9,6,5,7,9
User74317,7,6,4,5,10,6,1,10,2,5
User74318,8,4,9,2,2,1,9,7,4,4
User74319,6,7,8,8,8,8,2,9,8,3
User74320,5,10,3,10,6,5,6,4,7,9
User74321,1,3,1,2,1,9,2,4,1,3
User74322,9,6,6,1,3,6,1,4,5,2
User74323,7,10,1,4,2,3,8,5,3,5
User74324,4,7,8,9,10,8,9,2,5,3
User74325,1,2,1,7,2,9,7,1,3,3
User74326,7,5,7,1,3,8,6,4,6,7
User74327,7,7,7,4,2,5,2,3,8,4
User74328,3,9,4,3,1,6,4,7,8,3
User74329,8,8,7,3,1,5,4,10,4,5
User74330,8,5,4,8,1,10,4,2,10,4
User74331,6,10,5,4,4,3,2,3,9,1
User74332,2,4,1,3,3,9,4,1,5,3
User74333,9,8,10,6,9,7,10,3,7,4
User74334,2,9,7,7,7,6,10,7,10,5
User74335,5,4,6,4,6,9,2,8,9,3
User74336,7,5,2,4,1,5,5,10,1,6
User74337,6,7,3,4,4,2,6,3,10,7
User74338,10,10,4,1,4,10,2,1,9,9
User74339,9,8,2,7,10,1,7,4,8,2
User74340,8,6,6,10,3,2,8,10,4,2
User74341,1,10,1,8,8,9,5,3,8,1
User74342,7,3,3,9,5,6,3,1,10,4
User74343,6,7,1,1,10,3,1,7,6,5
User74344,7,1,8,9,6,10,9,8,6,1
User74345,1,6,2,3,8,2,1,7,4,8
User74346,5,9,8,10,3,9,9,9,6,8
User74347,6,4,7,6,4,6,5,6,8,4
User74348,8,10,8,1,10,7,4,10,2,7
User74349,9,1,3,6,5,10,10,5,8,2
User74350,8,3,10,6,10,6,7,4,5,2
User74351,5,4,2,7,2,7,6,3,4,8
User74352,6,8,3,6,5,7,2,9,1,4
User74353,8,6,10,10,6,2,6,4,5,3
User74354,1,3,2,6,7,1,10,4,4,3
User74355,3,5,2,6,1,7,3,2,8,8
User74356,4,7,9,10,1,1,4,10,10,10
User74357,5,5,10,2,2,2,4,3,3,9
User74358,9,1,9,6,8,10,6,5,9,6
User74359,9,3,7,6,7,7,2,7,9,1
User74360,10,10,3,10,4,5,4,10,3,7
User74361,4,5,9,2,1,6,1,3,1,2
User74362,7,1,1,5,1,7,7,2,8,2
User74363,1,9,5,8,6,1,1,7,9,7
User74364,10,8,5,3,10,3,9,1,2,10
User74365,1,6,3,4,6,3,9,5,7,4
User74366,9,3,2,3,9,6,4,3,6,7
User74367,3,10,5,6,8,7,8,4,5,1
User74368,1,5,7,2,5,8,3,4,6,6
User74369,4,6,8,2,9,6,6,4,5,1
User74370,7,5,9,6,9,2,9,4,3,4
User74371,5,8,1,4,2,5,5,10,4,1
User74372,3,9,7,5,3,6,2,5,3,8
User74373,4,3,10,8,4,1,2,2,2,4
User74374,3,6,9,4,9,3,2,9,1,9
User74375,1,7,6,2,3,6,10,1,7,7
User74376,10,1,3,5,4,2,8,8,6,9
User74377,10,10,4,8,6,5,2,3,2,1
User74378,7,4,10,3,3,5,9,5,8,1
User74379,1,4,5,5,1,3,10,5,2,10
User74380,7,10,9,5,2,8,8,7,1,3
User74381,4,1,6,5,6,6,4,2,3,9
User74382,4,1,9,10,8,4,10,1,5,10
User74383,10,2,9,5,6,6,1,2,4,10
User74384,3,7,7,1,4,7,7,8,6,4
User74385,5,2,3,9,9,9,5,2,1,5
User74386,1,1,1,2,5,10,5,7,3,2
User74387,5,2,10,5,1,4,2,5,8,7
User74388,3,3,1,4,2,2,3,6,7,7
User74389,3,10,9,8,8,8,10,10,10,3
User74390,3,5,5,7,8,8,4,6,6,7
User74391,10,4,4,2,10,2,8,1,1,7
User74392,2,1,6,2,1,8,10,2,2,4
User74393,4,3,7,8,8,8,5,2,7,5
User74394,4,5,8,3,6,6,3,2,7,4
User74395,4,4,10,2,7,8,5,3,1,2
User74396,4,8,9,8,3,5,2,10,8,9
User74397,9,10,10,4,9,6,5,8,7,10
User74398,5,1,7,3,7,9,3,1,8,5
User74399,9,8,5,10,6,9,5,8,2,2
User74400,1,4,3,10,10,8,8,5,9,8
User74401,10,6,2,8,3,4,4,4,2,6
User74402,8,9,5,1,4,8,6,2,3,2
User74403,5,8,10,6,4,5,9,4,7,5
User74404,2,5,10,9,5,10,5,6,2,9
User74405,8,10,6,2,6,2,2,10,1,8
User74406,8,1,3,2,9,8,1,8,3,2
User74407,8,8,10,4,1,5,10,10,5,2
User74408,3,5,3,8,8,3,1,4,8,1
User74409,5,5,4,1,2,5,3,3,1,9
User74410,1,8,5,3,3,8,6,2,6,8
User74411,4,10,3,5,5,7,2,7,7,3
User74412,2,5,2,4,6,10,3,10,3,7
User74413,5,2,1,5,7,7,1,5,6,1
User74414,8,10,5,6,8,4,9,8,2,4
User74415,5,10,2,1,3,9,3,9,10,2
User74416,8,7,5,10,7,7,1,1,5,1
User74417,5,8,10,5,7,5,4,1,5,2
User74418,8,8,1,9,5,4,7,2,3,10
User74419,4,9,10,8,5,4,9,5,2,10
User74420,1,8,10,4,5,6,10,7,3,2
User74421,10,4,3,2,8,7,4,10,7,1
User74422,7,10,5,8,8,4,10,6,6,7
User74423,2,1,10,5,1,8,1,1,5,7
User74424,5,7,8,8,7,6,3,8,1,3
User74425,5,9,3,3,3,9,8,9,5,3
User74426,1,4,5,10,1,1,10,2,10,6
User74427,8,10,4,3,6,10,1,7,9,4
User74428,9,10,7,3,4,9,8,2,10,8
User74429,2,8,10,3,9,7,5,10,4,3
User74430,1,7,1,9,9,8,8,9,4,8
User74431,6,7,4,5,3,10,10,10,2,1
User74432,2,1,7,2,1,8,9,1,6,2
User74433,7,9,6,10,2,2,4,6,5,3
User74434,7,4,2,2,10,8,4,1,2,2
User74435,8,7,1,2,4,7,3,10,3,8
User74436,4,9,4,8,8,6,8,7,10,4
User74437,6,6,4,3,1,2,8,5,7,4
User74438,9,1,3,10,2,4,2,4,10,8
User74439,5,4,2,7,3,3,1,7,10,4
User74440,5,3,2,6,8,7,2,2,10,4
User74441,1,7,5,7,3,8,5,3,3,1
User74442,5,3,4,9,10,10,8,5,7,9
User74443,9,7,6,5,9,10,8,4,4,5
User74444,7,1,10,6,10,10,1,1,8,2
User74445,10,8,3,1,3,9,10,9,6,8
User74446,10,3,4,9,5,6,9,7,8,3
User74447,5,4,6,4,10,9,7,5,4,9
User74448,1,7,4,10,4,3,2,2,10,5
User74449,1,5,9,1,4,9,7,5,5,9
User74450,8,8,5,3,5,4,9,5,8,7
User74451,2,9,6,8,5,4,3,4,8,7
User74452,6,5,5,1,9,8,4,7,3,3
User74453,4,2,4,3,4,4,1,8,8,10
User74454,9,9,6,10,7,4,4,3,10,5
User74455,2,10,9,10,1,4,4,4,3,1
User74456,8,10,2,10,4,10,7,2,1,4
User74457,2,4,7,8,4,3,3,10,5,1
User74458,2,1,2,4,7,10,4,9,7,4
User74459,7,4,3,6,1,5,3,1,8,1
User74460,10,4,8,8,9,3,1,6,4,7
User74461,2,9,9,4,8,1,1,2,5,9
User74462,2,9,2,7,8,5,9,6,8,3
User74463,8,7,10,5,7,1,10,3,6,6
User74464,2,3,9,5,4,2,1,1,10,9
User74465,10,2,2,6,1,10,9,10,5,1
User74466,3,5,2,3,1,4,5,6,3,7
User74467,10,10,9,5,5,2,3,2,9,3
User74468,7,3,1,4,9,3,4,9,10,7
User74469,10,10,9,8,2,7,7,7,6,10
User74470,9,2,7,3,8,8,3,3,2,2
User74471,2,7,6,6,4,7,7,4,2,10
User74472,9,7,2,4,9,10,8,9,8,9
User74473,3,5,9,10,2,1,7,9,1,2
User74474,1,6,6,10,9,3,5,8,4,7
User74475,4,9,6,4,8,2,7,7,8,7
User74476,4,3,10,7,2,10,6,8,8,4
User74477,6,2,1,8,4,8,9,7,5,9
User74478,2,1,2,5,6,6,6,6,6,9
User74479,1,2,8,2,8,4,4,7,1,10
User74480,10,1,3,6,7,4,7,6,4,6
User74481,8,3,4,5,8,4,4,8,7,5
User74482,3,2,3,6,7,6,6,2,1,3
User74483,5,3,10,6,9,10,3,1,5,5
User74484,7,5,10,5,8,4,3,1,10,1
User74485,10,7,2,1,3,4,7,9,1,4
User74486,2,7,1,1,4,9,9,9,8,9
User74487,4,5,3,1,5,8,7,2,4,6
User74488,5,9,9,1,5,9,4,9,6,6
User74489,9,2,3,7,4,3,8,9,8,8
User74490,9,2,9,4,3,10,4,4,4,7
User74491,3,4,7,3,3,6,2,4,6,6
User74492,3,5,6,5,4,10,5,1,1,9
User74493,3,4,4,2,9,2,7,4,10,9
User74494,6,3,9,9,4,9,7,10,7,2
User74495,7,4,2,8,6,2,5,7,2,2
User74496,3,1,10,9,8,5,7,4,2,3
User74497,5,10,8,7,4,9,6,6,8,6
User74498,4,1,6,7,5,8,7,6,10,9
User74499,7,7,1,5,10,4,8,5,4,4
User74500,1,10,4,7,2,6,8,3,6,5
User74501,1,9,2,2,1,10,3,10,6,5
User74502,9,3,9,9,3,3,8,3,3,6
User74503,5,5,1,8,10,3,10,2,4,9
User74504,8,3,1,10,2,6,1,4,9,5
User74505,2,2,1,5,5,5,1,8,5,1
User74506,10,10,7,4,4,4,3,1,8,3
User74507,7,4,1,5,7,8,3,8,7,8
User74508,9,4,3,2,7,3,9,6,10,1
User74509,7,10,5,9,5,1,8,8,4,6
User74510,1,9,1,8,3,7,6,4,6,2
User74511,4,5,10,2,9,10,10,2,10,1
User74512,5,6,5,6,5,1,6,2,7,2
User74513,4,10,6,9,4,1,2,3,10,10
User74514,8,9,3,3,7,3,7,6,9,7
User74515,4,8,4,8,10,3,5,5,4,10
User74516,6,8,6,2,2,1,2,3,5,2
User74517,1,9,10,1,10,9,4,4,6,8
User74518,7,7,1,3,2,6,8,7,10,4
User74519,1,7,5,9,8,9,4,10,7,9
User74520,2,9,4,2,2,6,7,6,5,5
User74521,6,7,6,1,7,7,1,10,10,3
User74522,8,3,10,7,10,4,2,9,1,5
User74523,10,10,9,8,4,10,3,10,4,9
User74524,9,3,3,9,10,5,9,3,3,4
User74525,10,8,5,4,6,7,8,4,9,10
User74526,4,9,7,4,3,2,2,9,6,4
User74527,7,8,9,1,10,6,2,2,6,6
User74528,7,6,2,9,7,10,10,10,4,2
User74529,1,7,7,6,2,3,5,10,3,1
User74530,7,9,6,4,3,7,6,3,4,6
User74531,2,4,8,6,10,10,7,7,3,3
User74532,8,2,4,3,6,5,6,7,7,1
User74533,3,10,2,2,8,9,5,5,6,1
User74534,1,10,8,9,3,4,2,4,2,5
User74535,9,2,1,8,4,9,7,6,9,5
User74536,2,9,2,5,10,4,7,1,2,2
User74537,2,7,1,9,1,8,3,1,6,2
User74538,6,5,8,3,1,4,5,7,8,8
User74539,6,7,3,2,4,3,8,10,1,10
User74540,5,4,4,3,3,8,6,1,1,10
User74541,5,5,5,4,9,5,2,2,7,5
User74542,7,3,2,2,7,8,10,3,3,4
User74543,5,2,1,1,2,1,3,5,2,6
User74544,7,6,7,5,1,3,2,2,10,7
User74545,4,2,9,8,9,3,8,7,8,7
User74546,10,10,7,2,2,9,6,9,5,7
User74547,8,6,9,8,6,5,1,5,3,2
User74548,8,10,8,7,6,10,4,3,10,10
User74549,1,7,10,8,1,6,2,2,6,1
User74550,7,5,8,3,7,9,4,6,1,6
User74551,10,6,2,9,4,7,4,10,3,1
User74552,3,1,9,3,2,2,8,2,2,1
User74553,8,10,9,2,6,10,3,4,2,3
User74554,8,7,10,9,4,7,9,4,5,3
User74555,3,7,5,5,2,2,8,2,8,5
User74556,5,1,3,10,6,1,8,3,3,9
